JD,mag,err
26.911,11.82316667,0.004833333
26.912,11.82266667,0.005666667
26.913,11.821,0.0078
26.914,11.82683333,0.008
26.915,11.8198,0.0048
26.916,11.82875,0.00675
26.917,11.8315,0.005833333
26.918,11.8226,0.0062
26.919,11.828,0.006
26.92,11.844,0.012
26.99,11.8545,0.004
26.991,11.85966667,0.003666667
26.992,11.85475,0.0045
26.993,11.8565,0.0045
26.994,11.85925,0.00375
26.995,11.873,0.004666667
26.996,11.8735,0.00525
26.997,11.85566667,0.004666667
26.998,11.866,0.00425
26.999,11.872,0.004
27,11.86275,0.0045
27.001,11.857,0.004333333
27.002,11.864,0.004666667
27.003,11.86475,0.00475
27.004,11.86633333,0.005
27.005,11.87225,0.0045
27.006,11.861,0.005333333
27.007,11.86125,0.00425
27.008,11.85933333,0.003333333
27.009,11.874,0.003
27.01,11.86666667,0.003
27.011,11.8675,0.0035
27.012,11.86666667,0.004
27.013,11.869,0.003333333
27.014,11.85375,0.003
27.015,11.86,0.003333333
27.016,11.84975,0.00525
27.017,11.84966667,0.006333333
27.018,11.85525,0.00575
27.019,11.854,0.005333333
27.02,11.867,0.007
27.021,11.84966667,0.005
27.022,11.87075,0.005
27.023,11.863,0.005
27.024,11.849,0.004
27.025,11.86975,0.0045
27.026,11.86566667,0.004
27.027,11.8655,0.00325
27.028,11.86533333,0.003
27.029,11.85175,0.003
27.03,11.85266667,0.003
27.031,11.85675,0.003
27.032,11.868,0.003
27.033,11.8655,0.003
27.034,11.85333333,0.003
27.035,11.86633333,0.003
27.036,11.85875,0.00325
27.037,11.853,0.004666667
27.038,11.85925,0.00525
27.039,11.84566667,0.005666667
27.04,11.86675,0.006
27.041,11.84733333,0.005
27.042,11.84725,0.005
27.043,11.85,0.006333333
27.044,11.845,0.0065
27.045,11.84133333,0.008333333
27.046,11.83925,0.0095
27.047,11.83466667,0.012333333
27.048,11.87033333,0.015666667
27.049,11.85625,0.01225
27.05,11.849,0.007666667
27.051,11.85325,0.00775
27.052,11.841,0.007333333
27.053,11.85525,0.0075
27.054,11.844,0.005666667
27.055,11.852,0.007
27.056,11.85933333,0.008
27.057,11.83975,0.00775
27.058,11.81966667,0.012333333
27.059,11.821,0.008666667
27.06,11.84075,0.0075
27.061,11.84666667,0.01
27.062,11.835,0.00975
27.063,11.84133333,0.012333333
27.064,11.8015,0.01375
27.065,11.84666667,0.016333333
27.066,11.8015,0.01175
27.067,11.757,0.015666667
27.068,11.81975,0.01225
27.069,11.815,0.009
27.07,11.823,0.009333333
27.112,11.852,0.009
27.113,11.8535,0.0085
27.114,11.85266667,0.008
27.115,11.8605,0.008
27.116,11.859,0.008
27.117,11.85866667,0.008333333
27.118,11.857,0.0085
27.119,11.84433333,0.008666667
27.12,11.8515,0.009
27.127,11.863,0.009
27.128,11.849,0.009
27.129,11.85833333,0.009
27.13,11.8625,0.0095
27.131,11.86066667,0.009666667
27.132,11.8505,0.009
27.133,11.8675,0.009
27.134,11.86233333,0.008666667
27.135,11.8535,0.009
27.136,11.855,0.009
27.137,11.867,0.009
27.138,11.8515,0.009
27.139,11.84733333,0.009
27.14,11.861,0.009
27.141,11.85333333,0.009
27.142,11.862,0.01
27.143,11.8675,0.0105
27.144,11.85233333,0.01
27.145,11.8545,0.01
27.146,11.857,0.010333333
27.147,11.8525,0.011
27.148,11.851,0.012
27.151,11.861,0.012
27.152,11.8705,0.0115
27.153,11.867,0.011
27.154,11.86,0.010666667
27.155,11.864,0.01
27.156,11.85566667,0.01
27.157,11.8675,0.011
27.158,11.86,0.011
27.159,11.87366667,0.011
27.16,11.8675,0.011
27.161,11.86266667,0.009666667
27.162,11.856,0.009
27.163,11.857,0.01
27.164,11.85633333,0.009
27.165,11.858,0.009
27.166,11.858,0.009333333
27.167,11.86,0.009
27.168,11.8505,0.0085
27.169,11.85966667,0.008
27.17,11.8595,0.008
27.171,11.86,0.008
27.172,11.8585,0.008
27.173,11.861,0.008
27.174,11.862,0.008
27.175,11.8575,0.008
27.176,11.8655,0.008
27.177,11.85766667,0.008
27.178,11.8605,0.008
27.179,11.86066667,0.008666667
27.18,11.861,0.009
27.181,11.858,0.009
27.182,11.84933333,0.009
27.183,11.859,0.009
27.184,11.85066667,0.009
27.185,11.8555,0.009
27.186,11.8585,0.009
27.187,11.84966667,0.009
27.188,11.8575,0.009
27.189,11.85866667,0.009
27.19,11.851,0.009
27.191,11.853,0.009
27.192,11.85666667,0.008666667
27.193,11.8515,0.009
27.194,11.85566667,0.008333333
27.195,11.8605,0.009
27.196,11.8495,0.0085
27.197,11.852,0.008
27.198,11.8645,0.008
27.199,11.86133333,0.008
27.2,11.861,0.008
27.201,11.848,0.008
27.202,11.85866667,0.008333333
27.203,11.8635,0.009
27.204,11.857,0.008666667
27.205,11.8615,0.008
27.206,11.8545,0.008
27.207,11.85366667,0.008
27.208,11.8495,0.008
27.209,11.84966667,0.008
27.21,11.8515,0.008
27.211,11.8465,0.008
27.212,11.85266667,0.008
27.213,11.866,0.008
27.214,11.8575,0.008
27.215,11.86133333,0.008
27.222,11.864,0.008
27.223,11.8585,0.008
27.224,11.85433333,0.008
27.225,11.8555,0.008
27.226,11.86233333,0.008
27.227,11.8615,0.008
27.228,11.856,0.008
27.229,11.85933333,0.008
27.23,11.865,0.008
27.231,11.86433333,0.008
27.232,11.865,0.008
27.233,11.853,0.008
27.234,11.85433333,0.008
27.235,11.862,0.008
27.236,11.864,0.008
27.237,11.862,0.008
27.238,11.856,0.008
27.239,11.86033333,0.008
27.24,11.8595,0.008
27.241,11.858,0.008
27.242,11.859,0.008
27.243,11.862,0.008
27.244,11.854,0.008333333
27.245,11.87,0.009
27.246,11.86,0.008
27.249,11.872,0.005
27.25,11.874,0.005
27.253,11.86966667,0.005
27.256,11.87466667,0.005666667
27.26,11.877,0.005
27.261,11.8715,0.005
27.264,11.87633333,0.005
27.267,11.87633333,0.005
27.271,11.866,0.006
27.272,11.8695,0.005
27.275,11.87366667,0.005
27.279,11.8775,0.0055
27.28,11.887,0.005
27.282,11.893,0.005
27.283,11.8845,0.0055
27.286,11.891,0.005
27.29,11.888,0.006
27.291,11.895,0.006
27.293,11.865,0.005
27.294,11.874,0.0055
27.297,11.87933333,0.005333333
27.301,11.876,0.006
27.302,11.885,0.0055
27.304,11.909,0.006
27.305,11.8825,0.006
27.309,11.8905,0.006
27.31,11.883,0.006
27.312,11.9,0.006
27.313,11.9005,0.006
27.316,11.885,0.005666667
27.321,11.88833333,0.006
27.324,11.9005,0.0065
27.325,11.883,0.007
27.327,11.8815,0.006
27.328,11.903,0.006
27.332,11.883,0.006
27.335,11.886,0.006
27.336,11.896,0.007
27.34,11.8775,0.0085
27.341,11.899,0.0065
27.342,11.813,0.01
27.343,11.834,0.01
27.344,11.88925,0.0075
27.345,11.842,0.01
27.346,11.836,0.01
27.347,11.8935,0.0075
27.349,11.841,0.01
27.35,11.835,0.01
27.351,11.84,0.01
27.352,11.88125,0.00775
27.353,11.833,0.01
27.354,11.834,0.01
27.355,11.8905,0.007
27.356,11.8505,0.0085
27.357,11.823,0.01
27.358,11.88533333,0.008
27.359,11.851,0.0085
27.36,11.828,0.01
27.361,11.824,0.01
27.363,11.794,0.01
27.364,11.812,0.01
27.365,11.88175,0.00825
27.366,11.829,0.01
27.367,11.834,0.01
27.368,11.86733333,0.008333333
27.369,11.902,0.007
27.37,11.827,0.01
27.371,11.856,0.01
27.372,11.833,0.01
27.374,11.907,0.007
27.375,11.899,0.007
27.377,11.906,0.009
27.378,11.87033333,0.008333333
27.379,11.84,0.01
27.38,11.831,0.01
27.381,11.89466667,0.008
27.387,11.9115,0.008
27.388,11.887,0.008
27.39,11.917,0.01
27.391,11.921,0.01
27.394,11.90166667,0.007666667
27.4,11.906,0.008
27.401,11.898,0.009
27.403,11.898,0.008
27.404,11.9085,0.0085
27.41,11.884,0.009
27.411,11.8935,0.0095
27.414,11.89466667,0.01
27.417,11.92233333,0.013
27.842,11.873,0.004
27.843,11.8585,0.004
27.844,11.861,0.004
27.845,11.869,0.004
27.867,11.759,0.004
27.945,11.784,0.005
27.946,11.784,0.005
27.948,11.79,0.005
27.95,11.782,0.005
27.951,11.789,0.005
27.953,11.781,0.005
27.954,11.79,0.005
27.956,11.783,0.005
27.957,11.779,0.005
27.959,11.778,0.005
27.961,11.778,0.005
27.962,11.787,0.005
27.964,11.782,0.005
27.965,11.788,0.005
27.967,11.776,0.005
27.968,11.784,0.005
27.97,11.777,0.005
27.971,11.789,0.005
27.973,11.784,0.005
27.975,11.782,0.005
27.976,11.777,0.005
27.978,11.782,0.005
27.979,11.77,0.005
27.981,11.775,0.005
27.982,11.775,0.005
27.984,11.796,0.005
27.986,11.791,0.005
27.987,11.784,0.005
27.989,11.785,0.005
27.99,11.784,0.005
28.055,11.833,0.006
28.056,11.831,0.007
28.057,11.818,0.007
28.058,11.8435,0.007
28.059,11.847,0.007
28.06,11.852,0.007
28.061,11.829,0.0065
28.062,11.844,0.007
28.215,11.876,0.006
28.218,11.873,0.0055
28.219,11.888,0.005
28.22,11.867,0.006
28.221,11.886,0.005
28.227,11.872,0.005
28.228,11.895,0.005
28.229,11.869,0.005
28.23,11.898,0.006
28.231,11.874,0.006
28.232,11.881,0.006
28.233,11.8735,0.005
28.234,11.871,0.005
28.235,11.8795,0.0055
28.236,11.872,0.005
28.237,11.8945,0.0055
28.238,11.881,0.006
28.239,11.882,0.006
28.24,11.894,0.006
28.241,11.885,0.0055
28.243,11.895,0.005
28.244,11.88,0.005
28.245,11.887,0.006
28.246,11.8855,0.0055
28.247,11.89,0.006
28.248,11.891,0.0065
28.249,11.885,0.006
28.25,11.883,0.006
28.251,11.892,0.006
28.252,11.8885,0.0055
28.258,11.875,0.006
28.262,11.885,0.006
28.265,11.868,0.006
28.266,11.871,0.006
28.267,11.8705,0.006
28.268,11.866,0.005
28.336,11.85,0.002
28.342,11.848,0.003
28.936,11.82,0.008
28.938,11.865,0.009
28.939,11.82,0.008
28.941,11.828,0.008
28.943,11.826,0.008
28.946,11.827,0.008
28.948,11.837,0.008
28.95,11.833,0.008
28.953,11.834,0.008
28.962,11.826,0.012
28.964,11.824,0.012
28.967,11.821,0.009
28.969,11.83,0.008
28.971,11.838,0.008
28.974,11.834,0.008
28.976,11.829,0.008
28.978,11.831,0.009
28.981,11.828,0.01
28.983,11.817,0.009
28.988,11.829,0.01
28.99,11.823,0.01
28.993,11.828,0.009
28.995,11.831,0.008
28.997,11.833,0.008
29,11.827,0.008
29.002,11.822,0.008
29.005,11.824,0.008
29.007,11.831,0.008
29.01,11.837,0.009
29.013,11.819,0.009
29.015,11.828,0.008
29.017,11.829,0.008
29.02,11.823,0.008
29.022,11.824,0.008
29.024,11.823,0.008
29.027,11.82,0.008
29.029,11.824,0.008
29.031,11.822,0.008
29.034,11.816,0.008
29.036,11.821,0.008
29.041,11.818,0.008
29.043,11.822,0.008
29.045,11.82,0.008
29.048,11.82,0.008
29.05,11.82,0.008
29.052,11.824,0.008
29.055,11.817,0.008
29.057,11.823,0.008
29.059,11.821,0.008
29.062,11.826,0.008
29.064,11.828,0.008
29.067,11.825,0.008
29.069,11.83,0.008
29.071,11.824,0.008
29.074,11.829,0.008
29.076,11.827,0.008
29.078,11.821,0.008
29.081,11.828,0.008
29.083,11.821,0.008
29.085,11.822,0.008
29.088,11.825,0.008
29.09,11.827,0.008
29.092,11.826,0.008
29.095,11.826,0.008
29.097,11.827,0.008
29.099,11.823,0.008
29.102,11.823,0.008
29.104,11.825,0.008
29.106,11.824,0.008
29.109,11.821,0.008
29.111,11.828,0.008
29.113,11.814,0.008
29.116,11.825,0.008
29.118,11.827,0.008
29.12,11.825,0.008
29.123,11.82,0.008
29.125,11.824,0.008
29.128,11.819,0.008
29.13,11.817,0.008
29.132,11.82,0.008
29.135,11.815,0.008
29.137,11.819,0.008
29.139,11.823,0.008
29.142,11.823,0.008
29.144,11.818,0.009
29.146,11.82,0.008
29.246,11.86,0.005
29.247,11.878,0.0045
29.25,11.876,0.004
29.253,11.88,0.0045
29.254,11.873,0.005
29.258,11.88333333,0.004666667
29.261,11.8825,0.0045
29.262,11.875,0.004
29.264,11.888,0.005
29.265,11.888,0.004
29.269,11.877,0.004666667
29.272,11.8865,0.005
29.273,11.892,0.005
29.276,11.888,0.005
29.277,11.871,0.0045
29.28,11.874,0.004666667
29.283,11.873,0.0045
29.284,11.867,0.004
29.287,11.881,0.005
29.288,11.8805,0.0045
29.291,11.88966667,0.005
29.294,11.8795,0.005
29.295,11.885,0.005
29.299,11.89666667,0.005
29.302,11.891,0.005
29.306,11.889,0.005
29.307,11.8885,0.0055
29.31,11.88633333,0.005
29.313,11.88733333,0.005666667
29.317,11.887,0.006
29.318,11.887,0.005
29.321,11.88666667,0.005333333
29.324,11.8745,0.006
29.325,11.892,0.005
29.328,11.849,0.01
29.329,11.8825,0.0075
29.332,11.889,0.007
29.336,11.872,0.006
29.337,11.8775,0.006
29.339,11.869,0.006
29.34,11.893,0.0065
29.343,11.89466667,0.007333333
29.347,11.894,0.006
29.348,11.873,0.007
29.35,11.883,0.007
29.351,11.907,0.0065
29.354,11.894,0.007
29.358,11.901,0.009
29.359,11.899,0.008
29.361,11.883,0.009
29.362,11.887,0.0085
29.367,11.905,0.009
29.368,11.8665,0.0085
29.37,11.868,0.008
29.371,11.8775,0.0075
29.374,11.905,0.008333333
29.38,11.9005,0.0075
29.381,11.882,0.007
29.383,11.873,0.008
29.384,11.9135,0.0085
29.387,11.8875,0.0095
29.393,11.901,0.011
29.394,11.873,0.01
29.396,11.864,0.011
29.397,11.886,0.011
29.403,11.884,0.011
29.404,11.865,0.01
29.407,11.8875,0.012
29.41,11.871,0.0115
29.411,11.886,0.012
29.929,11.8235,0.0079
29.931,11.8205,0.0078
29.934,11.8238,0.0079
29.936,11.8223,0.008
29.938,11.8223,0.0079
29.939,11.846,0.016
29.941,11.8203,0.0079
29.943,11.8212,0.0078
29.945,11.8277,0.0078
29.947,11.8228,0.0078
29.95,11.85545,0.01005
29.952,11.8261,0.0078
29.954,11.85215,0.01005
29.956,11.8846,0.0124
29.957,11.8229,0.0078
29.958,11.8803,0.0123
29.959,11.8232,0.0078
29.96,11.87,0.0123
29.961,11.825,0.0079
29.964,11.85025,0.01005
29.966,11.84905,0.01005
29.968,11.84805,0.0101
29.97,11.8823,0.0124
29.971,11.8268,0.0079
29.972,11.8727,0.0124
29.973,11.8193,0.0079
29.975,11.8217,0.0079
29.976,11.8758,0.0126
29.977,11.822,0.008
29.978,11.8681,0.0124
29.98,11.8472,0.0101
29.982,11.85175,0.01015
29.984,11.85115,0.0102
29.986,11.8827,0.0126
29.987,11.8191,0.0081
29.988,11.8819,0.0125
29.989,11.8141,0.0081
29.99,11.8809,0.0125
29.991,11.8223,0.008
29.992,11.8837,0.0125
29.994,11.8512,0.01015
29.996,11.84815,0.01015
29.998,11.8498,0.01025
30,11.8534,0.01025
30.002,11.8826,0.0126
30.003,11.8232,0.0079
30.004,11.8748,0.0126
30.005,11.8496,0.01025
30.007,11.8539,0.01025
30.009,11.8776,0.0125
30.01,11.8181,0.0079
30.011,11.8817,0.0126
30.012,11.8146,0.0079
30.013,11.8861,0.0126
30.014,11.8191,0.0079
30.017,11.85185,0.01025
30.019,11.8147,0.008
30.021,11.84785,0.0103
30.023,11.846,0.01025
30.025,11.8756,0.0127
30.026,11.81,0.0079
30.028,11.8094,0.008
30.029,11.8828,0.0127
30.03,11.8103,0.008
30.031,11.8782,0.0127
30.033,11.84315,0.01035
30.035,11.84435,0.0103
30.037,11.8061,0.008
30.039,11.84095,0.0103
30.04,11.869,0.011
30.042,11.8114,0.008
30.044,11.8136,0.008
30.045,11.8925,0.0127
30.046,11.8142,0.008
30.047,11.8867,0.0127
30.049,11.8185,0.008
30.051,11.85373333,0.010633333
30.053,11.85045,0.01045
30.055,11.8891,0.0128
30.056,11.8118,0.0081
30.057,11.8822,0.0129
30.058,11.816,0.0081
30.059,11.8773,0.013
30.06,11.82,0.0081
30.061,11.877,0.0129
30.062,11.8131,0.0082
30.063,11.8821,0.0128
30.065,11.8487,0.010666667
30.067,11.84855,0.0106
30.069,11.8448,0.0107
30.071,11.8802,0.013
30.072,11.8082,0.0083
30.073,11.8813,0.013
30.074,11.82415,0.00715
30.075,11.85235,0.00945
30.076,11.8231,0.006766667
30.077,11.85345,0.00945
30.078,11.83073333,0.006733333
30.079,11.85775,0.00945
30.08,11.836,0.006
30.081,11.84123333,0.009033333
30.083,11.8367,0.01065
30.085,11.8479,0.0108
30.086,11.8807,0.013
30.088,11.8473,0.01085
30.09,11.84185,0.01085
30.092,11.8469,0.011
30.094,11.8788,0.013
30.095,11.815,0.0089
30.096,11.8829,0.0131
30.097,11.8141,0.0087
30.099,11.8177,0.0086
30.101,11.812,0.0085
30.104,11.8069,0.0085
30.106,11.8126,0.0084
30.108,11.809,0.0084
30.109,11.8785,0.0132
30.11,11.825,0.007
30.111,11.82782,0.0086
30.112,11.8135,0.007
30.113,11.82642,0.00862
30.114,11.817,0.007
30.115,11.839,0.01105
30.117,11.8751,0.0134
30.118,11.8025,0.0088
30.119,11.877,0.0136
30.12,11.8081,0.0088
30.121,11.8793,0.014
30.122,11.807,0.0089
30.123,11.8787,0.0137
30.124,11.8141,0.0089
30.125,11.872,0.0137
30.127,11.8004,0.0088
30.129,11.83975,0.0112
30.131,11.8033,0.0092
30.133,11.8754,0.0137
30.134,11.8119,0.0093
30.135,11.8791,0.0138
30.136,11.8173,0.0092
30.137,11.8651,0.0139
30.138,11.8035,0.0094
30.139,11.876,0.0139
30.141,11.8389,0.01205
30.143,11.8487,0.01255
30.145,11.8401,0.01225
30.147,11.84335,0.01235
30.149,11.8768,0.014
30.15,11.8048,0.0107
30.151,11.8693,0.0139
30.153,11.8679,0.0141
30.155,11.8678,0.0141
30.159,11.8751,0.0143
30.161,11.8805,0.0143
30.163,11.8847,0.0144
30.166,11.8781,0.0145
30.168,11.877,0.0147
30.18,11.8682,0.0151
30.291,11.812,0.008
30.292,11.825,0.008666667
30.293,11.808,0.009
30.3,11.8075,0.009
30.301,11.817,0.008666667
30.302,11.7985,0.0085
30.303,11.809,0.0085
30.304,11.8394,0.0076
30.305,11.807,0.008
30.306,11.80566667,0.009
30.307,11.815,0.009
30.308,11.83925,0.00725
30.313,11.868,0.005
30.314,11.877,0.006
30.317,11.874,0.006
30.318,11.873,0.006
30.323,11.874,0.006
30.327,11.879,0.0065
30.333,11.8905,0.008
30.337,11.858,0.0095
30.342,11.888,0.009
30.343,11.8915,0.0095
30.344,11.865,0.009
30.345,11.857,0.0085
30.346,11.863,0.01
30.347,11.861,0.01
30.352,11.86,0.0225
30.356,11.8625,0.018
30.362,11.8615,0.016
30.923,11.828,0.005
30.924,11.841,0.005666667
30.925,11.81466667,0.006
30.926,11.82466667,0.005333333
30.929,11.83,0.006
30.93,11.827,0.006
30.931,11.82833333,0.006
30.932,11.821,0.006
30.933,11.82666667,0.006
30.934,11.8285,0.006
30.935,11.83233333,0.006
30.936,11.8275,0.006
30.937,11.83066667,0.006
30.938,11.8315,0.006
30.939,11.8285,0.006
30.94,11.834,0.006
30.941,11.836,0.006
30.942,11.829,0.006
30.943,11.82966667,0.006
30.944,11.8255,0.006
30.945,11.837,0.006
30.946,11.837,0.006
30.947,11.8325,0.006
30.948,11.831,0.006
30.949,11.833,0.006
30.95,11.82933333,0.006
30.951,11.833,0.006
30.952,11.83,0.006
30.953,11.84,0.006
30.954,11.83266667,0.006
30.955,11.825,0.006
30.956,11.8245,0.006
30.957,11.83266667,0.006
30.958,11.835,0.006
30.959,11.832,0.006
30.96,11.83,0.006
30.961,11.83,0.006
30.962,11.832,0.006
30.963,11.833,0.006
30.964,11.824,0.006
30.965,11.833,0.006
30.966,11.82633333,0.006
30.967,11.83733333,0.008333333
30.968,11.82166667,0.006
30.969,11.8235,0.006
30.97,11.82566667,0.006
30.971,11.8335,0.006
30.972,11.834,0.006
30.973,11.82266667,0.006
30.974,11.826,0.006
30.975,11.8255,0.006
30.976,11.829,0.006
30.977,11.82533333,0.006
30.978,11.829,0.006
30.979,11.82533333,0.006
30.98,11.8285,0.006
30.981,11.82633333,0.006
30.982,11.8185,0.006
30.983,11.81766667,0.006
30.984,11.8245,0.006
30.985,11.825,0.006
30.986,11.827,0.006
30.987,11.8255,0.006
30.988,11.82433333,0.006
30.989,11.8195,0.006
30.99,11.822,0.006
31.108,11.835,0.01
31.11,11.834,0.01
31.111,11.839,0.01
31.112,11.834,0.01
31.113,11.859,0.01
31.114,11.831,0.01
31.264,11.86866667,0.006333333
31.267,11.886,0.006333333
31.27,11.8765,0.006
31.271,11.885,0.006
31.275,11.86966667,0.005333333
31.278,11.8845,0.006
31.279,11.877,0.006
31.283,11.88866667,0.006
31.286,11.8845,0.006
31.287,11.895,0.006
31.289,11.89,0.006
31.29,11.888,0.006
31.294,11.87366667,0.006
31.297,11.875,0.0065
31.298,11.884,0.006
31.3,11.884,0.006
31.301,11.8985,0.0065
31.305,11.8765,0.006
31.306,11.879,0.006
31.308,11.9,0.006
31.309,11.8725,0.0055
31.313,11.89133333,0.006
31.316,11.882,0.0055
31.317,11.888,0.006
31.319,11.891,0.006
31.32,11.8845,0.006
31.324,11.8835,0.006
31.325,11.871,0.006
31.327,11.889,0.006
31.328,11.8845,0.006
31.331,11.878,0.006333333
31.335,11.896,0.006
31.336,11.887,0.006
31.339,11.879,0.006
31.908,11.8325,0.008
31.91,11.8299,0.0083
31.912,11.8327,0.0085
31.915,11.8325,0.0085
31.917,11.8267,0.0089
31.919,11.83255,0.0078
31.92,11.834,0.007
31.921,11.83153333,0.007433333
31.922,11.835,0.007
31.923,11.839,0.007
31.924,11.8357,0.007433333
31.925,11.84566667,0.007
31.926,11.8361,0.00805
31.927,11.8305,0.007
31.928,11.8373,0.0073
31.929,11.835,0.007
31.93,11.83366667,0.007
31.931,11.8356,0.0076
31.932,11.83233333,0.007
31.933,11.8331,0.0075
31.934,11.836,0.007
31.935,11.83736667,0.0075
31.936,11.8345,0.007
31.937,11.83733333,0.007
31.938,11.8368,0.007433333
31.939,11.83475,0.00625
31.94,11.8225,0.005485714
31.941,11.82242857,0.005285714
31.942,11.831125,0.006575
31.943,11.84,0.007
31.944,11.83683333,0.007433333
31.945,11.835,0.0075
31.946,11.834,0.008
31.947,11.8341,0.0084
31.949,11.8326,0.0088
31.951,11.8294,0.0084
31.954,11.8299,0.0083
31.956,11.829,0.0085
31.958,11.8285,0.0086
31.961,11.8286,0.0084
31.963,11.8323,0.0086
31.968,11.813,0.0087
31.971,11.8151,0.0088
31.973,11.8153,0.0088
31.975,11.8146,0.0086
31.981,11.8237,0.0084
31.983,11.8164,0.0085
31.985,11.8121,0.0086
31.988,11.8182,0.0088
31.99,11.8251,0.01475
31.991,11.824,0.021
31.992,11.8227,0.01495
31.993,11.839,0.021
31.995,11.8221,0.0086
31.997,11.8204,0.0086
31.998,11.927,0.008
31.999,11.8192,0.0088
32.001,11.8232,0.0088
32.003,11.886,0.032
32.004,11.8179,0.0091
32.006,11.8224,0.0088
32.008,11.821,0.0088
32.011,11.8233,0.0088
32.013,11.8108,0.0087
32.015,11.8154,0.0088
32.017,11.8158,0.0089
32.02,11.812,0.0089
32.025,11.8113,0.0091
32.027,11.8085,0.0091
32.029,11.8112,0.0089
32.032,11.8101,0.0089
32.034,11.8125,0.0088
32.036,11.8072,0.0092
32.038,11.866,0.011
32.039,11.8177,0.0092
32.289,11.826,0.006
32.29,11.827,0.006
32.291,11.832,0.006
32.292,11.818,0.006
32.293,11.826,0.006
32.294,11.829,0.018
32.295,11.815,0.006
32.296,11.834,0.006
32.297,11.823,0.006
32.298,11.824,0.006
32.299,11.835,0.006
32.3,11.826,0.006
32.301,11.833,0.006
32.302,11.83,0.006
